run_id,task_id,robot_id,start_zone,goal_zone,static_path_length_m,turn_count,junction_crossings_count,nominal_speed_mps,fleet_size,candidate_corridor_count,mean_nearby_robot_count,avg_nearby_robot_speed_mps,max_corridor_queue_length,reservation_count,corridor_occupancy_ratio,active_blockage_count,waiting_time_s,total_stop_time_s,mean_peer_freshness_ms,task_load_count,actual_travel_time_s
run_1789797279,rnd_task_001,robot_1,North,South,61.27,4,2,0.46,4,2,0.02,0.0,5,28,0.092,15,409.46,405.46,500.0,6,480.68
run_1789797279,rnd_task_002,robot_4,North,North,6.0,0,1,0.46,4,1,0.04,0.0,2,12,0.046,14,237.52,233.52,500.0,3,347.16
run_1789797279,rnd_task_003,robot_2,South,Central,97.58,4,2,0.46,4,2,0.02,0.01,4,22,0.073,14,177.84,173.84,500.0,4,411.36
run_1789797279,rnd_task_004,robot_3,North,South,6.01,1,2,0.46,4,2,0.0,0.0,4,22,0.082,14,284.1,280.1,500.0,4,412.66
run_1789797279,rnd_task_005,robot_4,South,South,6.0,0,1,0.46,4,1,0.0,0.18,7,40,0.128,8,242.26,238.26,500.0,8,468.8
run_1789797279,rnd_task_006,robot_2,South,North,64.38,4,2,0.46,4,2,0.0,0.18,4,19,0.104,2,168.6,164.6,500.0,4,270.04
run_1789797279,rnd_task_007,robot_3,Central,North,27.33,2,0,0.46,4,2,0.02,0.0,6,30,0.131,7,188.18,184.18,500.0,5,365.3
run_1789797279,rnd_task_008,robot_1,Central,North,40.86,2,1,0.46,4,2,0.04,0.0,5,24,0.096,7,211.62,207.62,500.0,6,375.12
run_1789797279,rnd_task_009,robot_2,North,South,57.94,4,2,0.46,4,2,0.16,0.04,7,41,0.138,17,302.36,298.36,500.0,7,462.38
run_1789797279,rnd_task_010,robot_3,North,North,26.03,2,1,0.46,4,1,0.03,0.0,5,19,0.09,12,153.2,149.2,500.0,5,289.9
run_1789797279,rnd_task_011,robot_4,North,Central,0.97,0,2,0.46,4,2,0.06,0.02,7,44,0.129,13,383.24,379.24,500.0,8,526.92
run_1789797279,rnd_task_012,robot_1,North,Central,0.51,0,2,0.46,4,2,0.02,0.02,7,42,0.164,13,145.12,141.12,500.0,5,377.76
run_1789797279,rnd_task_013,robot_3,North,North,14.4,2,1,0.46,4,1,0.22,0.05,4,18,0.189,1,43.68,39.68,500.0,4,137.42
run_1789797279,rnd_task_014,robot_2,North,Central,0.49,0,2,0.46,4,2,0.03,0.0,8,43,0.126,8,332.12,328.12,500.0,7,506.22
run_1789797279,rnd_task_015,robot_1,South,Central,0.99,0,2,0.46,4,2,0.01,0.11,8,42,0.12,12,232.96,228.96,500.0,6,514.8
run_1789797279,rnd_task_016,robot_3,North,South,6.05,1,2,0.46,4,2,0.03,0.15,5,25,0.103,7,258.76,254.76,500.0,4,367.4
run_1789797279,rnd_task_017,robot_4,North,Central,40.86,2,1,0.46,4,2,0.0,0.46,7,40,0.164,12,191.52,187.52,500.0,5,377.82
run_1789797279,rnd_task_018,robot_3,South,Central,83.93,4,2,0.46,4,2,0.0,0.18,5,25,0.144,6,122.46,118.46,500.0,5,250.62
run_1789797279,rnd_task_019,robot_2,North,North,11.19,2,0,0.46,4,1,0.08,0.09,6,35,0.211,6,121.7,117.7,500.0,4,236.58
run_1789797279,rnd_task_021,robot_1,Central,North,37.05,2,1,0.46,4,2,0.0,0.18,5,24,0.26,1,60.14,56.14,500.0,2,138.26
run_1789795074,rnd_task_001,robot_1,South,North,0.96,0,2,0.46,4,2,0.07,0.06,5,29,0.14,11,182.56,178.56,500.0,4,315.34
run_1789795074,rnd_task_002,robot_4,Central,North,34.25,2,1,0.46,4,2,0.08,0.01,6,34,0.153,11,217.6,213.6,500.0,5,351.86
run_1789795074,rnd_task_003,robot_2,South,South,4.8,2,0,0.46,4,1,0.04,0.0,4,18,0.119,10,89.22,85.22,500.0,3,200.86
run_1789795074,rnd_task_004,robot_3,South,South,50.15,2,1,0.46,4,1,0.0,0.0,6,29,0.125,10,99.02,95.02,500.0,5,334.98
run_1789795074,rnd_task_005,robot_2,North,North,14.74,2,0,0.46,4,1,0.05,0.0,9,58,0.181,11,320.16,316.16,500.0,8,486.74
run_1789795074,rnd_task_006,robot_1,Central,Central,96.59,4,2,0.46,4,1,0.21,0.01,6,35,0.178,9,162.92,158.92,500.0,5,291.96
run_1789795074,rnd_task_007,robot_4,North,South,62.65,4,2,0.46,4,2,0.15,0.13,8,47,0.239,9,189.22,185.22,500.0,4,292.3
run_1789795074,rnd_task_008,robot_3,South,South,0.49,0,1,0.46,4,1,0.0,0.18,8,47,0.208,10,60.36,56.36,500.0,5,337.16
run_1789795074,rnd_task_009,robot_1,South,North,0.96,0,2,0.46,4,2,0.07,0.08,8,49,0.146,12,232.8,228.8,500.0,8,519.42
run_1789795074,rnd_task_010,robot_4,North,Central,70.73,4,2,0.46,4,2,0.05,0.04,6,33,0.097,11,415.84,411.84,500.0,8,516.92
run_1789795074,rnd_task_011,robot_3,South,South,35.05,2,1,0.46,4,1,0.0,0.18,5,26,0.116,9,160.24,156.24,500.0,4,345.1
run_1789795074,rnd_task_012,robot_2,Central,Central,84.99,4,2,0.46,4,1,0.01,0.0,5,19,0.116,7,128.48,124.48,500.0,3,241.98
run_1789795074,rnd_task_013,robot_2,South,North,66.6,4,2,0.46,4,2,0.0,0.18,5,31,0.106,8,245.18,241.18,500.0,6,434.44
run_1789795074,rnd_task_014,robot_3,North,North,17.74,2,1,0.46,4,1,0.02,0.0,6,30,0.107,10,240.6,236.6,500.0,5,410.24
run_1789795074,rnd_task_015,robot_1,North,North,36.46,2,1,0.46,4,1,0.03,0.33,6,29,0.127,9,183.88,179.88,500.0,4,330.48
run_1789795074,rnd_task_016,robot_4,North,North,29.15,2,1,0.46,4,1,0.04,0.46,5,28,0.136,9,178.74,174.74,500.0,3,293.06
run_1789795074,rnd_task_018,robot_1,Central,Central,46.26,2,1,0.46,4,1,0.08,0.06,3,14,0.081,12,141.3,137.3,500.0,1,223.04
run_1789795074,rnd_task_020,robot_4,North,Central,25.99,2,0,0.46,4,2,0.11,0.15,5,30,0.106,17,216.82,212.82,500.0,3,396.2
run_1789795074,rnd_task_021,robot_1,North,Central,42.71,2,0,0.46,4,2,0.33,0.0,2,11,0.1,5,78.72,74.72,500.0,1,160.66
run_1789795074,rnd_task_022,robot_1,Central,South,55.04,2,1,0.46,4,2,0.11,0.06,2,12,0.029,6,179.28,175.28,500.0,1,420.8
run_1789796271,rnd_task_001,robot_4,South,North,66.13,4,2,0.46,4,2,0.07,0.03,6,36,0.151,35,238.24,234.24,500.0,5,370.74
run_1789796271,rnd_task_002,robot_3,North,North,0.68,0,1,0.46,4,1,0.23,0.18,7,41,0.171,35,231.06,227.06,500.0,6,375.12
run_1789796271,rnd_task_003,robot_2,South,Central,74.15,4,2,0.46,4,2,0.43,0.11,6,35,0.187,35,154.32,150.32,500.0,4,278.3
run_1789796271,rnd_task_004,robot_1,South,South,6.72,2,0,0.46,4,1,0.16,0.01,5,27,0.198,31,89.1,85.1,500.0,3,192.18
run_1789796271,rnd_task_005,robot_1,North,North,27.08,2,1,0.46,4,1,0.0,0.18,6,27,0.103,5,223.84,219.84,500.0,7,389.42
run_1789796271,rnd_task_006,robot_2,North,North,8.95,2,0,0.46,4,1,0.01,0.0,3,18,0.101,0,114.18,110.18,500.0,5,218.64
run_1789796271,rnd_task_007,robot_4,South,South,18.82,2,0,0.46,4,1,0.05,0.23,8,47,0.16,6,304.48,300.48,500.0,6,449.04
run_1789796271,rnd_task_008,robot_3,South,North,65.59,4,2,0.46,4,2,0.04,0.0,9,55,0.158,8,402.58,398.58,500.0,8,557.4
run_1789796271,rnd_task_009,robot_2,North,South,57.17,4,2,0.46,4,2,0.06,0.17,7,41,0.183,7,204.16,200.16,500.0,6,328.64
run_1789796271,rnd_task_010,robot_1,North,North,22.54,2,1,0.46,4,1,0.03,0.46,7,35,0.232,5,144.5,140.5,500.0,4,223.92
run_1789796271,rnd_task_011,robot_4,North,South,67.93,4,2,0.46,4,2,0.0,0.18,7,38,0.124,10,339.04,335.04,500.0,8,469.56
run_1789796271,rnd_task_012,robot_1,Central,North,65.99,4,2,0.46,4,2,0.03,0.46,7,32,0.131,3,190.28,186.28,500.0,6,352.22
run_1789796271,rnd_task_013,robot_2,Central,Central,84.99,4,2,0.46,4,1,0.04,0.25,6,30,0.144,3,151.22,147.22,500.0,4,305.8
run_1789796271,rnd_task_014,robot_3,North,South,77.44,4,2,0.46,4,2,0.03,0.03,9,51,0.151,9,283.02,279.02,500.0,6,517.7
run_1789796271,rnd_task_015,robot_2,North,South,0.99,0,2,0.46,4,2,0.05,0.09,7,31,0.098,11,361.54,357.54,500.0,6,468.26
run_1789796271,rnd_task_016,robot_1,South,North,54.24,4,2,0.46,4,2,0.04,0.01,5,36,0.092,11,367.22,363.22,500.0,6,564.58
run_1789796271,rnd_task_017,robot_4,North,North,30.73,2,1,0.46,4,1,0.03,0.0,5,29,0.15,5,174.5,170.5,500.0,4,294.0
run_1789796271,rnd_task_018,robot_3,North,South,0.49,0,2,0.46,4,2,0.09,0.24,8,38,0.119,11,347.62,343.62,500.0,5,505.86
run_1789796271,rnd_task_020,robot_2,North,Central,27.15,2,0,0.46,4,2,0.2,0.0,5,30,0.116,8,266.08,262.08,500.0,3,380.62
run_1789796271,rnd_task_021,robot_1,North,North,18.47,2,1,0.46,4,1,0.1,0.0,4,24,0.159,7,106.1,102.1,500.0,2,214.2
run_1789793885,rnd_task_001,robot_4,North,South,6.05,0,2,0.46,4,2,0.08,0.02,7,46,0.129,28,403.5,399.5,500.0,5,542.6
run_1789793885,rnd_task_002,robot_3,North,South,6.0,0,2,0.46,4,2,0.09,0.07,8,53,0.134,29,411.22,407.22,500.0,6,611.78
run_1789793885,rnd_task_003,robot_1,South,Central,6.0,0,2,0.46,4,2,0.09,0.0,4,22,0.139,18,150.98,146.98,500.0,3,216.18
run_1789793885,rnd_task_004,robot_2,South,North,6.0,0,2,0.46,4,2,0.1,0.01,6,40,0.139,28,229.94,225.94,500.0,4,431.54
run_1789793885,rnd_task_005,robot_1,South,North,81.77,4,2,0.46,4,2,0.06,0.16,7,49,0.132,19,280.6,276.6,500.0,6,562.46
run_1789793885,rnd_task_006,robot_2,Central,Central,6.0,1,1,0.46,4,1,0.08,0.0,5,31,0.134,12,147.94,143.94,500.0,5,344.28
run_1789793885,rnd_task_007,robot_4,South,North,88.85,4,2,0.46,4,2,0.01,0.0,9,53,0.151,14,235.98,231.98,500.0,7,528.86
run_1789793885,rnd_task_008,robot_3,North,South,64.59,4,2,0.46,4,2,0.08,0.0,5,26,0.097,12,305.38,301.38,500.0,5,392.8
run_1789793885,rnd_task_009,robot_2,South,South,6.06,1,0,0.46,4,1,0.0,0.18,5,14,0.091,2,94.52,90.52,500.0,4,196.74
run_1789793885,rnd_task_010,robot_1,North,Central,22.65,2,0,0.46,4,2,0.02,0.0,7,43,0.16,2,182.58,178.58,500.0,6,399.08
run_1789793885,rnd_task_011,robot_3,South,North,6.0,0,2,0.46,4,2,0.08,0.11,9,59,0.172,19,367.84,363.84,500.0,7,535.4
run_1789793885,rnd_task_012,robot_2,North,Central,43.07,2,1,0.46,4,2,0.13,0.01,9,50,0.135,19,369.86,365.86,500.0,6,562.02
run_1789793885,rnd_task_013,robot_4,North,South,51.16,4,2,0.46,4,2,0.16,0.13,7,37,0.134,12,257.46,253.46,500.0,4,403.78
run_1789793885,rnd_task_014,robot_1,Central,South,58.31,2,1,0.46,4,2,0.06,0.04,9,53,0.172,20,143.68,139.68,500.0,6,466.1
run_1789793885,rnd_task_015,robot_4,Central,North,21.89,2,0,0.46,4,2,0.05,0.46,8,42,0.22,8,151.12,147.12,500.0,7,291.22
run_1789793885,rnd_task_016,robot_3,South,North,6.0,0,2,0.46,4,2,0.0,0.18,12,70,0.215,5,341.14,337.14,500.0,7,502.44
run_1789793885,rnd_task_017,robot_2,Central,Central,75.93,4,2,0.46,4,1,0.0,0.18,4,23,0.339,1,43.02,39.02,500.0,3,88.56
run_1789793885,rnd_task_018,robot_2,North,South,80.64,4,2,0.46,4,2,0.0,0.18,8,42,0.175,3,216.76,212.76,500.0,4,353.46
run_1789793885,rnd_task_019,robot_1,North,North,16.53,2,0,0.46,4,1,0.0,0.18,7,35,0.182,3,183.32,179.32,500.0,4,275.3
run_1789793885,rnd_task_020,robot_4,South,North,60.98,4,2,0.46,4,2,0.02,0.02,9,43,0.128,14,389.9,385.9,500.0,3,529.22
run_1789761682,rnd_task_001,robot_1,South,North,71.7,4,2,0.46,4,2,0.22,0.06,5,29,0.141,6,183.72,179.72,500.0,4,312.0
run_1789761682,rnd_task_002,robot_4,Central,North,34.25,2,1,0.46,4,2,0.06,0.0,6,34,0.155,6,220.9,216.9,500.0,6,349.48
run_1789761682,rnd_task_003,robot_2,South,South,4.8,2,0,0.46,4,1,0.11,0.03,4,18,0.12,6,89.1,85.1,500.0,3,199.36
run_1789761682,rnd_task_004,robot_3,South,South,50.15,2,1,0.46,4,1,0.09,0.16,6,29,0.132,6,86.96,82.96,500.0,5,318.06
run_1789761682,rnd_task_005,robot_2,North,North,14.74,2,0,0.46,4,1,0.05,0.0,5,30,0.118,6,192.66,188.66,500.0,6,356.2
run_1789761682,rnd_task_006,robot_1,Central,Central,96.59,4,2,0.46,4,1,0.12,0.0,6,34,0.177,6,145.08,141.08,500.0,6,282.96
run_1789761682,rnd_task_007,robot_3,North,South,62.65,4,2,0.46,4,2,0.13,0.01,8,53,0.175,18,335.08,331.08,500.0,6,457.6
run_1789761682,rnd_task_008,robot_4,South,South,43.06,2,1,0.46,4,1,0.05,0.0,8,54,0.175,18,213.6,209.6,500.0,6,468.12
run_1789761682,rnd_task_009,robot_2,South,North,75.47,4,2,0.46,4,2,0.07,0.1,10,56,0.148,15,275.22,271.22,500.0,9,593.22
run_1789761682,rnd_task_010,robot_1,North,Central,70.73,4,2,0.46,4,2,0.04,0.12,6,33,0.141,13,242.76,238.76,500.0,5,355.04
run_1789761682,rnd_task_011,robot_3,South,South,35.05,2,1,0.46,4,1,0.0,0.18,5,19,0.106,3,114.98,110.98,500.0,5,263.6
run_1789761682,rnd_task_012,robot_4,Central,Central,84.99,4,2,0.46,4,1,0.01,0.0,5,23,0.117,3,171.34,167.34,500.0,5,289.92
run_1789761682,rnd_task_013,robot_1,South,North,66.6,4,2,0.46,4,2,0.0,0.46,7,40,0.142,12,257.06,253.06,500.0,7,437.9
run_1789761682,rnd_task_014,robot_3,North,North,17.74,2,1,0.46,4,1,0.08,0.29,6,32,0.113,12,259.5,255.5,500.0,7,425.74
run_1789761682,rnd_task_015,robot_4,North,North,36.46,2,1,0.46,4,1,0.21,0.04,8,37,0.098,24,386.28,382.28,500.0,6,551.8
run_1789761682,rnd_task_016,robot_2,North,North,29.15,2,1,0.46,4,1,0.04,0.29,3,17,0.112,9,83.3,79.3,500.0,3,196.86
run_1789761682,rnd_task_017,robot_2,Central,North,40.64,2,1,0.46,4,2,0.74,0.02,9,64,0.08,35,1016.18,1012.18,500.0,6,1253.58
run_1789761682,rnd_task_018,robot_1,Central,Central,46.26,2,1,0.46,4,1,0.34,0.03,6,25,0.107,17,247.2,243.2,500.0,4,355.74
run_1789761682,rnd_task_020,robot_4,North,Central,0.85,0,2,0.46,4,2,0.38,0.0,4,14,0.078,5,122.82,118.82,500.0,2,206.02
run_1789761682,rnd_task_022,robot_4,Central,South,55.04,2,1,0.46,4,2,0.37,0.0,2,12,0.022,6,291.58,287.58,500.0,1,539.8
run_1789764915,rnd_task_001,robot_1,North,South,54.74,4,2,0.46,4,2,0.05,0.0,6,40,0.119,12,393.28,389.28,500.0,5,503.78
run_1789764915,rnd_task_002,robot_2,Central,North,22.65,2,0,0.46,4,2,0.02,0.0,5,33,0.115,11,247.3,243.3,500.0,3,418.8
run_1789764915,rnd_task_003,robot_3,South,North,89.91,4,2,0.46,4,2,0.05,0.0,6,38,0.133,9,199.8,195.8,500.0,4,420.12
run_1789764915,rnd_task_004,robot_4,North,South,6.0,0,2,0.46,4,2,0.06,0.17,11,69,0.133,18,549.86,545.86,500.0,7,809.0
run_1789764915,rnd_task_005,robot_2,South,North,0.98,0,2,0.46,4,2,0.04,0.04,8,36,0.126,9,317.48,313.48,500.0,6,428.52
run_1789764915,rnd_task_006,robot_3,North,Central,6.0,0,2,0.46,4,2,0.0,0.18,5,20,0.08,9,99.42,95.42,500.0,4,326.84
run_1789764915,rnd_task_007,robot_1,North,North,27.79,2,0,0.46,4,1,0.12,0.0,5,28,0.124,9,241.46,237.46,500.0,4,339.6
run_1789764915,rnd_task_008,robot_3,North,South,6.0,0,2,0.46,4,2,0.05,0.18,9,55,0.128,14,370.42,366.42,500.0,9,654.16
run_1789764915,rnd_task_009,robot_4,South,North,6.0,0,2,0.46,4,2,0.07,0.0,5,26,0.152,8,170.98,166.98,500.0,3,263.94
run_1789764915,rnd_task_010,robot_1,North,South,52.21,4,2,0.46,4,2,0.06,0.19,7,36,0.15,9,258.96,254.96,500.0,4,346.42
run_1789764915,rnd_task_011,robot_2,Central,South,6.0,0,2,0.46,4,2,0.07,0.12,8,37,0.144,9,216.76,212.76,500.0,5,390.14
run_1789764915,rnd_task_012,robot_4,South,North,0.51,0,2,0.46,4,2,0.03,0.05,7,59,0.117,10,539.6,535.6,500.0,8,769.06
run_1789764915,rnd_task_013,robot_1,Central,North,6.0,1,2,0.46,4,2,0.04,0.0,4,18,0.081,5,130.56,126.56,500.0,5,271.8
run_1789764915,rnd_task_014,robot_2,North,South,66.35,4,2,0.46,4,2,0.03,0.06,8,53,0.129,10,429.78,425.78,500.0,7,649.6
run_1789764915,rnd_task_015,robot_3,South,North,0.85,0,2,0.46,4,2,0.01,0.14,6,41,0.124,6,246.48,242.48,500.0,7,485.34
run_1789764915,rnd_task_016,robot_1,Central,North,6.0,0,2,0.46,4,2,0.03,0.0,4,14,0.07,5,150.98,146.98,500.0,3,284.06
run_1789764915,rnd_task_017,robot_1,Central,North,26.07,2,0,0.46,4,2,0.0,0.18,5,30,0.143,4,212.12,208.12,500.0,6,293.06
run_1789764915,rnd_task_018,robot_4,South,South,0.85,0,1,0.46,4,1,0.15,0.01,10,54,0.151,12,234.38,230.38,500.0,5,541.4
run_1789764915,rnd_task_019,robot_2,North,North,28.7,2,1,0.46,4,1,0.14,0.0,8,43,0.146,10,339.06,335.06,500.0,4,450.72
run_1789764915,rnd_task_020,robot_3,South,Central,61.92,4,2,0.46,4,2,0.07,0.05,9,46,0.155,11,321.82,317.82,500.0,3,452.04
run_1789767144,rnd_task_001,robot_1,Central,South,50.83,2,1,0.46,4,2,0.09,0.0,5,29,0.127,15,156.26,152.26,500.0,2,331.2
run_1789767144,rnd_task_002,robot_4,North,North,14.4,2,1,0.46,4,1,0.09,0.0,5,29,0.136,15,230.76,226.76,500.0,2,323.2
run_1789767144,rnd_task_004,robot_2,South,South,20.85,2,0,0.46,4,1,0.02,0.0,4,22,0.135,13,109.1,105.1,500.0,2,222.62
run_1789763007,rnd_task_001,robot_4,South,North,66.13,4,2,0.46,4,2,0.06,0.08,6,36,0.157,23,227.62,223.62,500.0,5,356.54
run_1789763007,rnd_task_002,robot_3,North,North,32.25,2,1,0.46,4,1,0.21,0.14,7,40,0.172,23,219.44,215.44,500.0,6,359.8
run_1789763007,rnd_task_003,robot_2,South,Central,0.85,0,2,0.46,4,2,0.3,0.07,6,35,0.194,23,147.06,143.06,500.0,4,267.92
run_1789763007,rnd_task_004,robot_1,South,South,6.72,2,0,0.46,4,1,0.14,0.0,5,27,0.209,21,81.48,77.48,500.0,3,182.2
run_1789763007,rnd_task_005,robot_1,North,North,27.08,2,1,0.46,4,1,0.0,0.18,6,27,0.106,4,215.94,211.94,500.0,7,376.5
run_1789763007,rnd_task_006,robot_2,North,North,8.95,2,0,0.46,4,1,0.0,0.18,3,18,0.105,2,103.26,99.26,500.0,5,209.3
run_1789763007,rnd_task_007,robot_4,South,South,18.82,2,0,0.46,4,1,0.03,0.33,8,52,0.181,6,301.5,297.5,500.0,6,442.4
run_1789763007,rnd_task_008,robot_3,South,North,65.59,4,2,0.46,4,2,0.02,0.01,10,60,0.168,16,413.12,409.12,500.0,8,570.18
run_1789763007,rnd_task_009,robot_2,North,South,57.17,4,2,0.46,4,2,0.06,0.25,7,41,0.181,5,214.5,210.5,500.0,6,331.6
run_1789763007,rnd_task_010,robot_1,North,North,22.54,2,1,0.46,4,1,0.06,0.44,7,39,0.267,3,138.32,134.32,500.0,4,217.02
run_1789763007,rnd_task_011,robot_4,North,South,6.0,1,2,0.46,4,2,0.03,0.03,9,55,0.177,17,346.04,342.04,500.0,8,486.42
run_1789763007,rnd_task_012,robot_1,Central,North,65.99,4,2,0.46,4,2,0.07,0.12,7,37,0.163,17,190.12,186.12,500.0,5,331.72
run_1789763007,rnd_task_013,robot_2,Central,Central,6.0,1,1,0.46,4,1,0.11,0.15,5,35,0.152,17,156.88,152.88,500.0,5,315.96
run_1789763007,rnd_task_014,robot_3,North,South,77.44,4,2,0.46,4,2,0.02,0.0,10,58,0.165,12,314.68,310.68,500.0,6,544.1
run_1789763007,rnd_task_015,robot_1,North,South,60.85,4,2,0.46,4,2,0.0,0.18,6,30,0.119,4,216.84,212.84,500.0,5,351.76
run_1789763007,rnd_task_016,robot_2,South,North,54.24,4,2,0.46,4,2,0.03,0.0,7,37,0.139,4,231.14,227.14,500.0,5,402.22
run_1789763007,rnd_task_017,robot_4,North,North,30.73,2,1,0.46,4,1,0.0,0.18,6,29,0.157,4,168.92,164.92,500.0,5,280.8
run_1789763007,rnd_task_019,robot_1,South,South,33.75,2,1,0.46,4,1,0.0,0.18,5,25,0.156,3,68.84,64.84,500.0,4,231.42
run_1789763007,rnd_task_020,robot_2,North,Central,27.15,2,0,0.46,4,2,0.07,0.23,3,14,0.086,4,117.16,113.16,500.0,3,210.04
run_1789763007,rnd_task_021,robot_4,North,North,18.47,2,1,0.46,4,1,0.05,0.0,4,14,0.083,6,116.46,112.46,500.0,2,241.56
run_1789763940,rnd_task_001,robot_1,North,South,61.27,4,2,0.46,4,2,0.0,0.0,5,29,0.097,10,404.96,400.96,500.0,6,475.54
run_1789763940,rnd_task_002,robot_4,North,North,0.55,0,1,0.46,4,1,0.01,0.0,2,12,0.047,10,234.72,230.72,500.0,3,339.6
run_1789763940,rnd_task_003,robot_2,South,Central,6.0,0,2,0.46,4,2,0.0,0.19,3,17,0.056,10,166.9,162.9,500.0,4,395.34
run_1789763940,rnd_task_004,robot_3,North,South,0.51,0,2,0.46,4,2,0.03,0.06,4,22,0.084,10,277.18,273.18,500.0,5,406.52
run_1789763940,rnd_task_005,robot_4,South,South,41.52,2,1,0.46,4,1,0.02,0.0,7,35,0.112,6,242.76,238.76,500.0,8,462.68
run_1789763940,rnd_task_006,robot_2,South,North,0.85,0,2,0.46,4,2,0.0,0.18,4,19,0.1,0,174.8,170.8,500.0,5,278.72
run_1789763940,rnd_task_007,robot_3,Central,North,27.33,2,0,0.46,4,2,0.06,0.0,6,30,0.13,6,195.82,191.82,500.0,5,368.8
run_1789763940,rnd_task_008,robot_1,Central,North,40.86,2,1,0.46,4,2,0.08,0.0,4,23,0.094,6,198.3,194.3,500.0,6,360.36
run_1789763940,rnd_task_009,robot_2,North,South,57.94,4,2,0.46,4,2,0.04,0.08,7,40,0.162,10,241.0,237.0,500.0,6,382.12
run_1789763940,rnd_task_010,robot_3,North,North,26.03,2,1,0.46,4,1,0.0,0.18,7,29,0.151,4,137.04,133.04,500.0,5,277.96
run_1789763940,rnd_task_011,robot_4,North,Central,79.12,4,2,0.46,4,2,0.04,0.01,7,43,0.15,4,292.48,288.48,500.0,8,439.14
run_1789763940,rnd_task_012,robot_1,North,Central,0.51,0,2,0.46,4,2,0.0,0.18,7,42,0.163,4,150.56,146.56,500.0,5,381.44
run_1789763940,rnd_task_013,robot_3,North,North,14.4,2,1,0.46,4,1,0.0,0.18,4,13,0.133,0,37.36,33.36,500.0,3,135.3
run_1789763940,rnd_task_014,robot_2,North,Central,36.41,2,0,0.46,4,2,0.0,0.18,9,43,0.134,2,319.54,315.54,500.0,6,479.22
run_1789763940,rnd_task_015,robot_1,South,Central,59.63,4,2,0.46,4,2,0.14,0.07,10,52,0.151,12,233.54,229.54,500.0,6,515.94
run_1789763940,rnd_task_016,robot_3,North,South,60.29,4,2,0.46,4,2,0.07,0.21,6,30,0.133,2,240.24,236.24,500.0,4,344.64
run_1789763940,rnd_task_017,robot_4,North,Central,40.86,2,1,0.46,4,2,0.0,0.18,6,30,0.128,2,178.7,174.7,500.0,5,358.48
run_1789763940,rnd_task_018,robot_3,South,Central,83.93,4,2,0.46,4,2,0.0,0.18,6,31,0.191,12,118.42,114.42,500.0,4,240.44
run_1789763940,rnd_task_019,robot_2,North,North,11.19,2,0,0.46,4,1,0.22,0.1,6,31,0.201,12,132.84,128.84,500.0,4,218.66
run_1789763940,rnd_task_021,robot_1,Central,North,37.05,2,1,0.46,4,2,0.0,0.18,5,15,0.156,2,60.6,56.6,500.0,2,140.74
run_1789760587,rnd_task_001,robot_4,North,South,6.05,0,2,0.46,4,2,0.02,0.18,7,45,0.124,19,404.82,400.82,500.0,4,548.4
run_1789760587,rnd_task_002,robot_3,North,South,6.0,0,2,0.46,4,2,0.05,0.11,8,51,0.125,21,408.86,404.86,500.0,6,622.3
run_1789760587,rnd_task_003,robot_1,South,Central,60.62,4,2,0.46,4,2,0.04,0.0,4,22,0.136,4,150.46,146.46,500.0,3,220.12
run_1789760587,rnd_task_004,robot_2,South,North,6.0,0,2,0.46,4,2,0.06,0.04,7,45,0.138,19,291.7,287.7,500.0,4,492.4
run_1789760587,rnd_task_005,robot_1,South,North,81.77,4,2,0.46,4,2,0.19,0.07,8,54,0.124,40,342.8,338.8,500.0,6,658.64
run_1789760587,rnd_task_006,robot_2,Central,Central,94.9,4,2,0.46,4,1,0.07,0.0,6,32,0.133,24,149.56,145.56,500.0,4,361.0
run_1789760587,rnd_task_007,robot_4,South,North,88.85,4,2,0.46,4,2,0.0,0.0,10,54,0.139,29,289.24,285.24,500.0,8,591.4
run_1789760587,rnd_task_008,robot_3,North,South,6.0,1,2,0.46,4,2,0.21,0.05,6,32,0.12,27,308.12,304.12,500.0,5,399.66
run_1789760587,rnd_task_009,robot_2,South,South,22.65,2,0,0.46,4,1,0.0,0.18,3,12,0.075,5,84.62,80.62,500.0,4,187.72
run_1789760587,rnd_task_010,robot_1,North,Central,6.0,0,2,0.46,4,2,0.0,0.18,7,42,0.152,8,190.64,186.64,500.0,6,407.5
run_1789760587,rnd_task_011,robot_3,South,North,0.67,0,2,0.46,4,2,0.05,0.02,8,47,0.152,16,326.8,322.8,500.0,6,472.7
run_1789760587,rnd_task_012,robot_2,North,Central,43.07,2,1,0.46,4,2,0.08,0.01,11,70,0.192,21,369.46,365.46,500.0,7,561.66
run_1789760587,rnd_task_013,robot_4,North,South,51.16,4,2,0.46,4,2,0.09,0.04,6,31,0.114,16,240.72,236.72,500.0,5,387.16
run_1789760587,rnd_task_014,robot_1,Central,South,58.31,2,1,0.46,4,2,0.0,0.18,10,60,0.193,20,140.96,136.96,500.0,8,475.76
run_1789760587,rnd_task_015,robot_3,Central,North,21.89,2,0,0.46,4,2,0.0,0.18,9,48,0.267,8,180.5,176.5,500.0,6,277.56
run_1789760587,rnd_task_016,robot_4,South,North,77.44,4,2,0.46,4,2,0.1,0.3,11,66,0.239,12,230.56,226.56,500.0,7,426.96
run_1789760587,rnd_task_017,robot_2,Central,Central,75.93,4,2,0.46,4,1,0.0,0.18,5,19,0.268,3,41.78,37.78,500.0,3,89.7
